movie_id,user_id,rating,date
83,2466682,4,2002-09-13
116,2513873,3,2005-08-29
41,968808,1,2001-06-25
108,2095640,3,2004-06-22
127,151153,3,2003-10-17
58,706349,3,2005-11-01
81,1762633,3,2000-02-08
44,762369,5,2000-09-07
67,155342,1,2003-01-16
44,831103,4,2002-04-06
127,1653637,4,2004-12-13
118,1982465,3,2004-12-03
35,2093105,3,2004-11-30
68,1819462,2,2005-03-23
109,1203925,3,2004-04-20
16,2167896,4,2001-02-13
24,158197,2,2003-06-13
79,1951741,5,2002-09-06
111,1462488,3,2005-01-28
77,1903175,3,2000-08-17
109,1876520,1,2002-05-07
44,1672832,5,2005-05-31
52,473748,3,2004-07-12
127,1900445,3,2002-05-30
77,121182,1,2000-10-29
77,2617574,3,2004-11-15
30,1852784,3,2004-12-21
97,1035139,4,2004-03-22
143,2520513,3,2003-06-02
44,57633,2,2002-02-28
73,2284890,3,2005-07-31
77,1278832,2,2002-09-05
35,2006505,3,2004-12-14
30,1547747,4,2004-03-15
26,1266847,3,2004-07-19
83,1313714,4,2004-04-11
122,2391686,2,2004-11-11
46,1666213,3,2001-08-12
26,78885,4,2004-08-24
38,2424335,2,2005-11-15
107,97578,1,2003-07-27
147,1461435,1,2003-04-13
138,2633545,3,2005-09-17
143,2156074,3,2004-12-14
78,313419,5,2001-03-20
44,1693122,3,2003-10-21
84,2520933,5,2004-08-31
113,1486956,3,2005-03-26
28,2090015,3,2005-02-03
23,1116080,4,2005-09-06
39,2150746,1,2004-10-27
129,674963,1,2004-10-28
26,2299436,3,2004-08-16
57,1798758,5,2005-01-10
110,2079894,3,2004-03-11
130,794999,5,2004-06-22
133,1629440,5,2005-07-26
126,16272,2,2005-09-21
30,1274580,4,2004-05-04
143,1478444,2,2003-08-09
64,2112383,4,2003-03-24
129,2035541,2,2004-04-27
111,1586533,2,2005-07-04
58,872221,5,2005-08-11
78,2151938,3,2002-09-13
136,1299887,4,2005-08-13
145,770133,5,2005-01-25
143,1065402,2,2004-08-14
76,979155,4,2005-07-10
86,1342551,1,2000-09-16
31,1509395,1,2004-09-20
143,686204,3,2004-04-23
18,1029224,3,2001-01-26
33,636262,1,2005-08-22
21,1714672,4,2005-04-19
47,974375,3,2002-10-05
77,1532336,1,2003-06-03
88,1590926,4,2004-08-21
10,1639792,1,2002-12-02
44,1331196,4,2003-05-18
77,262411,3,2003-10-28
28,1333,2,2004-03-07
143,769887,4,2004-05-25
79,1804811,4,2005-10-01
55,578191,2,2004-04-05
18,1726438,4,2002-06-20
31,1298511,2,2002-02-17
58,551489,5,2004-09-03
4,582829,1,2004-01-04
55,1134379,3,2005-05-24
77,769887,2,2004-05-25
108,1096430,3,2004-06-22
83,86246,5,2004-05-27
83,1707646,4,2002-10-10
24,1114342,4,2004-06-03
79,947104,5,2000-07-18
44,1431356,4,2005-02-13
28,1095791,4,2003-05-07
106,1663888,3,2004-12-18
125,2606295,5,2004-06-22
64,2103314,3,2003-11-20
6,894205,2,2005-02-22
8,2260008,3,2005-07-13
28,307427,4,2004-03-04
122,219481,2,2003-06-20
109,507603,1,2005-10-07
5,1835306,5,2005-08-01
118,2588510,4,2004-01-05
118,1068656,1,2000-02-22
26,507603,1,2005-04-02
117,1028463,1,2003-06-21
30,382186,4,2004-06-16
58,1942723,4,2003-09-08
126,2584676,1,2005-08-18
84,128311,3,2003-12-04
77,2269100,4,2005-09-05
79,1084108,4,2003-07-14
111,780768,4,2004-03-09
8,1331154,4,2005-07-03
110,1517590,3,2002-12-25
46,2621201,2,2001-10-05
132,2509631,4,2002-11-15
104,377334,3,2005-09-09
83,2553056,2,2002-10-08
118,780334,5,2004-12-02
101,1160597,4,2002-09-18
58,946380,3,2005-01-01
127,1058639,2,2003-11-28
78,1223912,3,2002-02-21
143,169311,3,2004-12-22
78,2604976,2,2002-02-28
28,2159290,4,2005-09-01
143,1233297,4,2002-12-04
18,1509395,4,2004-10-13
57,946380,3,2005-02-21
46,2299951,4,2002-01-28
28,1301243,3,2005-05-15
30,257622,2,2004-07-08
58,1115666,4,2004-02-01
111,2272654,3,2004-10-04
30,760072,4,2004-12-25
104,1205174,4,2004-12-20
55,1150705,4,2005-12-30
71,775020,3,2005-09-24
90,587812,3,2005-08-27
148,2138987,4,2004-02-17
58,472452,2,2004-09-03
118,2128440,4,2005-09-27
48,1034831,4,2003-09-12
52,458177,4,2004-06-20
127,2450942,1,2003-10-03
18,2634348,2,2000-07-14
113,2033070,5,2005-06-22
46,704058,3,2005-01-03
57,983042,3,2005-03-03
68,2485642,4,2005-09-27
28,456367,2,2005-03-09
28,1432790,4,2005-08-07
25,1216880,4,2005-02-13
77,608234,3,2004-10-31
92,2540684,4,2005-11-17
52,2545730,4,2005-06-01
78,2425741,1,2003-03-12
143,935230,4,2004-12-23
83,1466453,4,2001-12-12
55,926054,3,2003-04-05
84,525356,3,2004-08-19
30,485601,4,2004-10-25
83,2588755,3,2004-11-17
108,520704,5,2005-05-17
67,799442,3,2005-05-18
33,1235769,3,2005-05-01
83,1329904,2,2002-08-25
77,962151,3,2000-03-11
30,21983,4,2004-04-04
108,1511683,1,2004-07-23
26,11043,4,2005-02-28
83,713559,4,2005-02-12
118,1371422,3,2005-06-09
33,2260832,1,2005-02-16
118,688217,3,2004-11-03
18,1406633,4,2005-02-14
58,1260854,2,2005-05-26
49,1282217,2,2004-04-17
18,92394,2,2000-10-11
125,789969,3,2005-03-28
58,1454357,2,2005-02-12
16,1115451,3,2003-02-12
58,906574,4,2004-10-25
47,1517590,3,2004-09-22
138,341649,3,2004-04-24
111,1847613,4,2004-08-26
108,447759,5,2005-09-28
83,896927,2,2005-09-30
30,1037705,4,2005-08-22
56,2150746,3,2005-10-11
90,900096,5,2004-04-04
146,775794,1,2000-09-22
143,838130,5,2003-05-08
36,1510091,2,2004-10-13
58,1344791,1,2004-12-31
57,1707198,3,2004-03-09
107,1979083,4,2004-06-22
96,2546942,3,2005-08-21
30,2196083,4,2005-06-06
32,1191617,5,2005-07-07
111,2602083,2,2004-03-09
143,415641,4,2004-08-17
45,1178846,3,2005-01-07
17,1144968,3,2005-09-05
45,1446909,4,2002-03-01
77,371300,2,2004-03-14
22,280120,1,2004-04-19
104,2621150,3,2002-09-04
67,873713,1,2004-10-25
28,75976,4,2005-02-20
31,2626336,2,2004-04-23
76,274191,5,2004-10-13
97,2219070,5,2003-03-24
57,1299887,5,2005-02-14
76,1934002,2,2005-12-23
57,1461435,1,2002-03-14
30,1903582,4,2004-09-23
28,162348,4,2003-04-03
84,1948804,4,2003-03-21
16,2043109,3,2005-10-11
58,561184,4,2005-04-22
62,1728944,3,2005-03-23
125,1080361,3,2005-07-22
148,2231930,4,2002-07-22
131,2186820,3,2005-10-31
143,408284,3,2003-06-09
8,305344,1,2005-02-08
78,2152273,4,2005-12-20
80,2079894,3,2004-03-02
35,981753,3,2004-09-29
33,1629440,5,2005-01-27
55,474700,2,2003-09-13
78,210117,3,2003-07-21
97,1625122,1,2005-08-29
28,613651,4,2005-08-05
59,1257454,1,2005-10-04
8,2315073,1,2005-04-23
116,844028,5,2005-07-30
32,1358962,4,2005-07-18
26,2251582,2,2004-12-09
118,2315073,3,2005-03-29
95,453239,3,2005-08-09
30,2356355,4,2004-12-14
44,1792741,5,2000-12-07
47,519761,4,2002-04-30
83,408457,2,2002-10-16
16,1385788,2,2005-02-22
52,491531,1,2005-07-24
30,1410683,4,2004-05-01
143,1765896,3,2004-03-16
18,2419258,5,2005-08-20
17,2324305,3,2005-11-04
17,2238060,4,2005-10-10
83,1226928,4,2003-12-06
28,400440,5,2004-02-26
116,2455281,3,2005-10-25
118,829075,3,2004-12-02
133,1125075,4,2005-05-05
2,1563935,1,2005-08-12
113,1254363,3,2003-10-08
30,1688176,5,2004-06-28
111,6206,4,2004-03-30
77,663118,1,2004-06-01
107,2466682,3,2001-08-27
108,2254751,4,2004-09-20
142,2089599,1,2004-01-19
76,1575462,5,2004-09-14
30,512303,5,2004-04-27
138,1978089,3,2005-06-29
76,2475820,5,2005-09-10
143,516110,5,2003-12-20
83,1163123,4,2004-12-30
56,1806991,4,2005-02-23
58,2063030,2,2004-05-20
30,493009,4,2004-08-25
95,903666,3,2003-05-08
73,1978089,4,2004-12-10
30,1921815,2,2004-04-13
77,2190100,3,2005-02-14
76,2481504,4,2005-07-13
67,431326,3,2005-07-09
68,2296108,5,2005-08-04
143,2630337,5,2005-02-11
24,2290732,3,2005-02-15
127,684531,2,2003-09-16
135,152178,5,2005-04-04
30,2216056,3,2004-07-22
41,2283366,1,2004-05-05
58,1266589,5,2005-01-21
54,2143500,3,2004-12-19
68,566016,1,2005-09-27
83,933168,5,2002-08-16
77,2216856,3,2003-08-18
78,363868,5,2003-12-26
26,125687,3,2004-08-16
143,462128,2,2000-12-17
78,472021,5,2002-10-15
28,509496,4,2004-08-23
77,322009,3,2004-04-21
97,1197233,1,2004-12-29
143,2389860,5,2005-03-29
58,1829617,3,2004-09-03
118,1067761,4,2004-11-26
58,1916224,2,2004-09-03
148,2419406,5,2001-08-24
143,1116129,3,2004-11-11
30,414536,2,2004-04-05
18,2455107,3,2004-03-06
83,761998,4,2004-12-01
18,2295594,3,2001-12-02
73,39450,4,2005-08-15
18,1008517,4,2004-07-25
113,1806515,5,2005-09-23
76,1917540,5,2005-07-15
128,913814,4,2005-03-23
16,294908,2,2005-07-20
142,1457134,3,2003-05-16
143,1798758,3,2005-01-12
122,1830690,5,2003-06-17
117,303948,4,2005-11-28
143,1532735,4,2003-01-02
52,1105029,4,2004-09-17
103,2432917,1,2005-06-09
30,870391,4,2005-06-01
104,1273429,4,2005-08-02
45,2315012,2,2004-03-09
58,1825866,3,2004-11-07
47,311070,1,2003-04-01
37,1160577,3,2005-02-03
58,388514,4,2004-12-12
57,1715766,4,2004-11-29
73,2496042,3,2005-11-04
84,1873315,4,2003-10-04
104,1984315,2,2005-10-05
30,719725,5,2004-04-05
83,784305,3,2002-12-06
28,612111,2,2003-02-13
28,2633545,4,2004-04-06
30,291503,3,2004-11-19
52,580231,5,2003-11-16
108,926900,1,2005-05-16
44,2315012,3,2005-05-16
143,2356870,4,2002-12-09
81,387418,1,2003-10-29
76,2091736,5,2004-10-02
133,701443,4,2004-12-10
24,1781198,4,2005-06-08
77,2062350,4,2003-06-19
110,390062,3,2005-09-21
30,1277678,4,2005-03-06
45,1553532,2,2000-08-01
111,765938,3,2004-05-03
77,2398061,4,2003-10-23
18,1332725,3,2005-06-01
83,105982,4,2005-02-09
52,1035139,3,2004-06-02
143,2597802,3,2002-07-19
1,479924,5,2005-08-02
111,1130380,3,2004-05-06
118,1516936,4,2005-08-12
26,1932594,3,2004-07-19
131,456367,1,2003-07-20
58,2540684,4,2004-11-28
114,2503230,4,2001-11-14
48,1628484,1,2004-01-01
77,1663467,3,2005-06-22
57,1424768,2,2004-08-24
143,1942723,4,2005-09-06
85,893014,5,2005-05-23
118,876661,4,2005-01-19
19,1173289,2,2003-07-16
12,1301819,3,2005-11-02
45,596964,1,2005-02-24
122,752642,1,2003-04-09
83,201341,3,2001-10-28
133,2152805,3,2005-03-09
30,154669,3,2004-06-01
3,2621962,4,2005-03-08
143,286684,4,2003-07-12
108,1404811,3,2004-08-14
45,2398061,5,2002-12-06
30,1886585,4,2004-04-06
55,411290,1,2004-01-11
108,2199355,4,2005-05-24
36,1412898,2,2004-12-14
76,2035994,4,2005-06-01
33,133670,4,2005-06-21
77,1357786,2,2002-11-13
58,584437,5,2004-10-23
112,1792741,3,2005-02-10
148,997772,3,2005-01-20
32,2406705,1,2005-09-23
118,901167,3,2005-02-14
33,1528604,3,2005-02-08
18,1903324,1,2004-01-27
58,1691893,1,2005-10-28
110,439729,4,2003-11-25
28,2416290,4,2003-08-21
103,1899913,4,2005-07-05
16,1233831,2,2005-11-17
8,775020,4,2005-10-11
127,2262335,2,2002-11-24
83,2204299,4,2005-06-06
24,184705,3,2004-11-16
143,178860,2,2004-10-30
104,71594,3,2002-08-27
30,2637886,5,2004-03-31
143,800136,4,2002-07-28
111,2160334,4,2004-11-08
122,2029858,1,2003-08-17
28,1515355,5,2003-02-18
58,2086265,3,2004-09-28
48,2325737,5,2005-05-02
122,1965634,3,2005-05-28
16,1634668,3,2005-01-12
79,580231,5,2000-07-25
111,329958,1,2004-07-05
48,1197972,5,2005-02-13
33,1167767,5,2005-08-30
45,519965,1,2004-03-20
143,349572,3,2002-11-25
16,2583311,4,2004-06-25
108,285174,4,2004-06-17
77,188613,4,2000-09-09
77,1993568,3,2000-09-15
68,716173,5,2004-12-05
143,1148103,5,2005-06-30
77,1524964,1,2004-07-14
106,717542,3,2005-06-05
48,353820,4,2005-10-02
55,2258288,2,2000-09-06
122,2647197,1,2005-01-25
44,2356911,5,2004-12-22
56,1905883,3,2004-10-06
8,1784150,3,2005-04-01
56,2458526,3,2004-09-27
18,2394211,2,2005-06-24
111,301019,4,2005-09-20
125,1880039,4,2005-01-23
78,2025153,2,2002-01-16
18,2068936,3,2004-06-08
102,305344,1,2005-05-16
107,2047888,4,2004-03-13
46,1144950,5,2002-07-29
138,241634,4,2004-04-19
77,385553,2,2003-09-11
44,1774181,3,2004-07-06
15,2005241,3,2005-04-06
111,947104,1,2005-11-29
78,1637253,4,2001-05-30
76,1650580,3,2005-11-04
8,2492108,3,2005-03-28
77,2023883,4,2002-11-18
55,1945809,3,2001-10-14
52,1115451,4,2004-05-29
46,931232,3,2001-05-02
114,1152594,3,2004-08-11
148,1582412,2,2002-09-04
143,146587,3,2005-04-06
30,74441,4,2003-12-13
16,730016,4,2004-10-25
118,1024854,3,2001-08-28
90,1526365,3,2004-03-28
111,2415495,5,2005-04-01
8,1608960,4,2005-03-17
30,825637,3,2004-06-10
30,1470113,1,2004-05-28
143,2360300,2,2004-03-23
44,803330,4,2001-08-25
45,1161915,4,2001-06-04
107,1771365,3,2003-07-28
117,1216880,3,2004-06-22
77,1017411,2,2005-09-21
26,2172649,2,2004-08-02
44,800136,4,2004-11-21
24,1693122,2,2004-03-28
48,752853,4,2002-05-28
30,2390291,4,2005-02-02
30,935230,3,2004-12-17
17,1298147,4,2005-08-16
111,2062350,3,2004-12-13
143,976534,3,2004-05-21
60,1502539,2,2002-07-20
106,1033930,3,2005-08-10
83,2150746,3,2004-05-19
24,2112235,2,2005-07-19
108,1229628,3,2005-03-21
62,1766397,4,2005-07-15
108,707528,2,2004-06-18
23,491331,3,2005-04-01
116,1573062,1,2005-08-21
47,570428,4,2004-08-04
28,583086,5,2003-04-09
58,2204299,4,2005-06-07
111,1098765,3,2005-08-31
148,1744889,1,2002-09-04
71,1562707,4,2005-07-14
118,11043,4,2004-12-27
143,2329565,4,2005-02-01
32,1769330,4,2005-08-06
84,386915,4,2005-04-25
133,1461435,1,2005-02-22
28,1533807,2,2005-04-21
28,431326,4,2002-12-11
32,232877,4,2005-06-27
12,1984086,5,2004-08-09
143,848872,5,2000-12-27
77,923703,2,2003-01-22
6,1241521,2,2004-08-15
58,1621023,3,2004-11-24
56,1257336,1,2004-11-30
18,541376,4,2001-10-27
30,1823920,5,2004-05-10
30,685565,5,2005-04-11
30,2343417,5,2004-11-23
10,1009622,2,2005-01-19
84,1788346,1,2003-05-14
73,1746378,5,2005-11-04
33,1114324,4,2004-11-18
97,1662714,5,2003-12-04
47,560599,4,2005-01-10
111,2095640,2,2004-03-09
83,1371451,3,2004-01-13
132,1341214,2,2005-03-01
58,1725226,4,2005-04-19
58,1841056,3,2004-07-16
18,1118103,3,2003-06-29
83,1693122,3,2003-08-26
58,1473980,5,2005-08-18
148,901520,4,2003-08-15
118,1380915,4,2001-08-08
106,491331,5,2005-09-04
17,2047318,5,2005-07-25
12,1037705,4,2005-11-02
118,356615,3,2002-09-18
143,2641559,4,2004-11-27
76,1576405,4,2005-09-11
30,565510,4,2004-04-22
78,1026933,3,2004-11-29
106,797951,4,2004-12-31
44,1241893,5,2004-10-25
77,121699,3,2004-12-22
143,2029979,3,2004-07-31
84,3998,5,2004-08-05
143,512995,4,2004-07-02
126,2257189,1,2005-09-11
30,2600868,3,2004-05-23
18,593252,3,2000-05-09
58,1424487,4,2004-10-08
24,2029979,1,2004-02-05
36,2627190,3,2004-11-10
111,170551,2,2004-03-26
143,1071510,3,2005-09-04
111,1617915,3,2004-11-09
3,545026,4,2005-10-16
91,2450942,4,2005-05-14
44,763240,3,2005-07-09
68,1578801,5,2005-07-31
30,2011043,4,2004-06-15
16,2041252,4,2003-06-17
73,685565,5,2005-09-26
113,1637213,4,2005-12-29
49,1792741,1,2004-11-22
36,1472772,4,2005-03-20
30,1661344,5,2004-06-10
143,1987400,3,2004-08-14
30,8121,3,2004-06-21
123,983069,2,2005-04-25
30,888125,4,2004-05-27
128,1096430,3,2003-12-23
77,1520166,5,2003-05-29
125,380505,3,2004-09-02
111,956271,3,2004-10-20
104,2158747,3,2002-10-13
104,748141,3,2005-01-19
18,15402,2,2005-04-13
143,826184,3,2002-06-27
58,1478444,3,2004-08-01
118,1553532,4,2005-08-21
58,1685449,3,2003-08-27
126,2029979,3,2004-05-25
97,1621023,5,2003-10-07
143,237263,1,2001-03-30
44,2361556,4,2004-03-08
143,2468476,4,2004-04-28
127,2484944,3,2003-08-30
55,1478444,2,2003-07-06
97,1586533,4,2005-05-01
108,1226928,3,2004-08-24
28,1709921,4,2003-07-26
30,2375169,3,2005-08-10
76,1470123,1,2005-06-20
77,397212,2,2004-04-14
83,1213178,4,2005-11-09
95,862644,2,2004-09-11
143,1640334,5,2003-07-02
118,623496,5,2004-05-19
44,1545709,3,2002-03-27
48,1613882,4,2004-01-29
45,1123618,3,2004-11-02
18,9321,3,2003-05-20
143,2554745,4,2003-05-07
108,1221563,3,2004-07-27
125,1236924,3,2005-03-03
78,2069442,4,2003-10-22
79,1570077,4,2001-09-10
78,384710,3,2005-01-26
18,2029744,3,2005-09-25
110,1002367,3,2005-07-31
30,789014,4,2004-04-12
49,387418,2,2003-11-28
32,1270980,4,2005-08-24
92,1895930,4,2005-11-24
86,2439493,1,2003-01-10
118,2047318,5,2005-07-12
117,2621229,4,2005-03-02
24,642384,5,2004-04-12
79,1473595,4,2004-03-12
45,1172676,3,2002-01-29
44,1824028,5,2005-03-01
28,2439493,1,2003-02-13
84,1393159,3,2003-10-13
44,682963,4,2005-06-20
25,311641,1,2004-11-27
24,200255,3,2003-05-30
145,238740,4,2004-09-18
118,1934347,4,2001-06-28
111,2011043,3,2004-06-15
18,516686,4,2005-02-25
138,1837276,5,2004-10-01
143,1952829,2,2004-02-29
30,712568,3,2004-06-23
78,1845415,2,2001-10-15
44,43751,3,2004-07-23
101,507498,3,2001-09-07
17,2365226,4,2005-12-03
104,1216880,3,2004-08-04
131,973622,2,2002-08-03
30,1940143,4,2004-05-09
79,2079894,5,2004-02-07
126,2385435,3,2005-07-30
44,1918750,4,2004-05-09
68,1322839,4,2005-11-28
83,864172,5,2003-06-26
78,1029561,3,2002-08-17
26,1116110,3,2005-10-11
8,145941,3,2005-05-09
127,1257450,3,2002-05-29
28,317504,5,2005-04-03
76,779811,4,2004-12-24
145,307427,3,2005-02-15
6,2565354,2,2004-09-16
143,1300582,4,2004-05-01
30,1825866,2,2004-08-10
79,32885,3,2003-08-21
104,1627955,3,2004-05-09
30,551208,3,2004-05-21
47,519965,3,2004-06-06
30,1290593,3,2005-01-31
16,2040853,3,2004-06-02
30,2626336,4,2004-04-05
27,1935793,1,2005-04-21
53,2606799,1,2005-04-24
30,904898,4,2004-04-27
48,769887,3,2003-08-14
30,327122,4,2005-12-12
17,766982,5,2005-07-12
28,39450,4,2005-08-13
30,2162424,3,2004-09-22
24,2080549,4,2002-11-16
118,1298511,4,2003-07-04
111,1073396,4,2005-03-08
94,305344,4,2003-05-21
83,269689,3,2002-10-18
79,1866323,4,2005-05-24
58,2172013,3,2005-02-08
83,313419,5,2001-03-21
108,73103,1,2004-11-15
110,2137795,2,2005-05-31
44,2048686,5,2003-11-11
77,1797525,3,2000-02-13
30,1900445,3,2005-07-30
97,1673185,3,2003-06-09
83,948572,2,2004-01-23
75,596995,3,2003-04-21
104,781021,2,2003-09-29
46,282887,4,2001-10-10
76,1741099,5,2005-07-25
26,639533,2,2004-08-09
45,2406094,3,2001-03-03
78,970756,4,2002-02-22
104,377937,2,2004-02-29
52,826184,3,2005-07-11
104,349572,3,2005-03-21
30,1379561,3,2004-07-06
118,2610031,3,2000-03-31
58,1488926,4,2004-12-29
78,2370089,4,2002-04-14
48,1249577,4,2003-06-09
33,2193044,1,2005-06-19
77,1550718,4,2005-01-29
77,2085613,4,2004-05-25
8,1294583,1,2005-04-02
111,1058639,4,2004-05-07
47,366233,1,2004-05-30
77,2472640,3,2002-11-07
30,727242,3,2004-05-06
78,1605122,3,2001-05-01
3,1830265,3,2004-06-02
3,952156,5,2004-03-27
118,1072159,2,2001-06-25
18,2078245,4,2004-05-17
104,651625,4,2005-04-01
118,1520166,2,2004-03-04
32,486152,3,2005-08-28
58,1865100,3,2004-12-27
55,2290732,3,2004-06-01
45,1298511,2,2003-07-07
24,12812,3,2005-03-16
133,1030857,4,2005-02-21
16,2193044,4,2005-07-06
108,1852040,3,2004-06-17
143,2322250,4,2002-07-23
118,1259374,1,2004-06-13
116,2439493,1,2005-07-28
79,2512828,3,2004-07-19
44,1952829,3,2004-03-01
110,1441086,4,2004-09-30
55,644818,4,2005-11-05
24,1420020,2,2005-12-04
114,515436,1,2004-05-16
33,716173,3,2005-06-01
138,1112365,1,2004-11-11
30,2386868,4,2004-04-06
5,2578830,4,2005-05-30
30,748141,4,2005-04-02
18,1902140,5,2004-07-26
143,2143870,4,2002-07-19
143,189814,4,2004-07-21
57,1139925,5,2005-03-08
78,2138793,1,2002-06-19
108,752670,4,2005-10-15
111,1842201,3,2005-10-14
116,1449810,2,2005-08-10
118,1160577,4,2005-10-02
83,2018894,3,2004-09-30
115,2291306,1,2004-03-03
17,1114324,3,2005-07-01
108,753663,4,2004-07-22
79,2484944,3,2003-08-30
30,1763064,3,2004-04-20
30,2598028,5,2004-07-08
28,402377,3,2005-02-14
30,2622948,2,2005-10-31
108,1951144,3,2005-01-10
26,2458526,3,2004-07-15
143,919160,1,2003-01-23
58,2566515,4,2003-07-16
63,682963,4,2005-06-27
118,2613921,3,2005-06-25
58,921585,5,2004-09-03
125,2375962,3,2005-04-04
25,1602153,3,2005-02-02
77,383404,1,2000-02-13
76,2040859,1,2004-11-23
128,1990523,4,2004-01-03
45,322009,3,2004-03-22
16,2251582,1,2004-02-05
118,1675194,3,2005-11-17
148,629120,3,2004-08-27
17,2256485,3,2005-07-13
8,1198828,3,2005-04-17
83,1859573,3,2005-02-03
57,2570444,3,2004-12-07
18,266172,4,2003-10-07
76,1111943,5,2005-02-23
132,1072072,4,2002-10-21
129,1865329,1,2005-06-01
108,956229,4,2004-06-20
29,639533,2,2002-05-17
103,2018894,4,2005-05-20
138,2099446,4,2005-06-30
52,2194719,3,2004-09-20
143,1987073,5,2002-03-12
52,895914,3,2005-09-22
48,904842,4,2004-11-18
44,727242,1,2003-12-29
127,1306304,3,2002-09-05
30,2121379,4,2004-04-02
16,2160527,3,2005-07-22
107,865622,2,2001-05-17
83,299857,3,2002-10-08
122,1977128,3,2003-07-25
30,1988192,3,2004-04-03
46,2035994,5,2002-06-08
16,1117152,5,2005-03-01
58,2244849,3,2005-03-20
1,2040859,1,2004-11-23
30,1191617,4,2004-05-14
131,1300687,3,2005-07-19
111,948109,3,2004-05-03
18,686204,3,2004-04-30
111,361407,2,2005-05-17
127,1320587,3,2003-10-28
38,883478,1,2005-10-09
58,452667,4,2004-09-04
18,1494683,3,2003-07-04
50,1935793,2,2005-04-10
76,1197233,1,2005-02-17
28,1238184,3,2003-10-07
111,2458372,5,2004-08-29
28,115821,4,2003-04-24
76,1466320,5,2004-09-14
3,1550359,2,2004-08-09
24,71594,3,2002-09-24
64,1932594,1,2004-07-26
16,982661,2,2003-08-17
118,1854660,4,2004-09-18
52,1450883,4,2004-05-31
90,1096082,4,2005-01-29
135,1650301,2,2005-05-27
33,1479892,2,2005-03-28
58,16272,4,2003-07-14
24,2207031,4,2004-05-04
8,2489039,2,2005-04-23
45,1920565,1,2004-08-10
125,2472537,3,2005-11-29
83,408636,2,2005-11-26
118,306311,3,2004-10-12
1,305344,1,2004-02-08
83,2412878,4,2003-07-07
143,2640278,4,2004-01-07
122,291503,5,2005-02-05
143,2350917,5,2004-06-25
143,953110,5,2005-06-29
108,1115632,3,2004-07-27
143,1774181,3,2004-07-06
27,1257336,3,2005-11-16
30,2037693,2,2004-06-05
127,546751,4,2003-09-02
132,188613,1,2003-05-06
73,305344,1,2004-08-28
52,1028463,1,2004-06-30
47,2141105,3,2005-06-07
28,2091736,5,2003-03-14
63,1380947,4,2004-12-14
118,2055615,3,2005-06-04
45,752853,2,2000-09-17
26,2629195,3,2005-06-23
118,2338157,2,2005-01-09
77,1468812,2,2001-02-20
143,1111943,4,2003-04-22
57,2644964,2,2005-06-29
47,1545709,4,2002-03-10
89,1526365,3,2004-03-26
28,700049,4,2003-10-03
118,2407154,4,2004-12-06
83,2621229,4,2005-05-04
71,1558352,4,2004-05-18
147,1526365,2,2004-03-28
118,104724,2,2001-06-24
30,1189210,4,2005-04-05
44,1178846,4,2005-06-08
30,458143,5,2004-06-23
44,2204336,4,2001-04-12
16,1859573,2,2005-02-17
77,1470113,1,2005-11-02
33,29875,1,2005-07-31
108,966983,1,2004-07-13
118,1116065,3,2005-03-11
104,1478444,3,2003-10-28
30,119287,5,2004-08-06
30,2353276,3,2005-04-15
77,924960,4,2003-05-31
97,159159,3,2004-09-23
133,1452127,3,2005-07-03
30,1798758,3,2004-05-11
30,687573,4,2004-07-07
44,1146000,1,2002-02-15
81,107840,3,2000-01-13
76,1709921,5,2004-10-04
79,399971,3,2004-09-29
44,453239,3,2005-02-17
28,1902417,5,2005-01-28
111,758932,3,2005-03-11
77,49355,5,2004-09-11
118,973313,3,2004-11-13
127,16272,2,2002-08-06
23,2550506,3,2005-09-19
28,1332725,3,2005-06-01
77,2602249,3,2004-06-03
30,282654,4,2004-05-01
76,1105029,5,2004-11-22
52,364749,3,2004-06-02
118,720503,4,2004-12-20
125,1449358,4,2004-10-22
30,2176465,4,2005-02-04
30,759289,3,2004-12-11
30,1146632,4,2005-01-19
57,1788733,4,2005-11-11
71,1620735,5,2004-09-22
16,2006505,3,2004-12-14
116,2424335,5,2005-10-30
113,1450484,3,2005-08-13
16,151153,4,2004-03-25
127,3321,1,2005-07-26
30,555528,5,2004-06-01
133,1556692,3,2005-11-03
28,761998,5,2004-08-29
84,2446246,3,2005-09-14
57,754161,3,2005-10-24
28,847232,4,2003-10-02
16,507498,4,2001-05-02
115,896279,3,2005-10-25
58,1072072,2,2004-09-03
35,1324830,3,2005-12-09
47,983069,2,2003-05-24
48,2320697,2,2003-09-22
18,1625122,3,2005-08-28
8,1552934,2,2005-03-25
58,450111,3,2004-09-03
30,2266083,5,2004-07-21
104,760481,3,2004-11-24
104,1954597,4,2004-01-14
55,2450942,3,2005-09-26
127,1821474,2,2003-08-25
83,1294425,4,2004-04-03
8,2455340,2,2005-10-30
79,1934002,4,2005-12-11
12,862040,3,2001-07-19
108,705166,5,2004-09-20
32,2578830,3,2005-05-23
118,1565175,5,2004-12-24
26,958634,2,2004-12-02
143,1549483,5,2004-07-13
58,717542,3,2005-06-26
118,2375964,1,2000-10-17
76,32902,4,2005-02-26
44,935230,4,2004-12-15
28,1130133,4,2003-03-05
44,1280053,4,2000-09-06
144,1403217,1,2005-08-17
143,1402612,4,2005-09-15
110,2083367,3,2002-11-13
83,1111943,5,2003-04-24
58,1829748,4,2004-09-03
118,2018908,4,2005-06-10
76,1061195,5,2004-10-31
